VIOLATION_TYPE,DISPOSITION,FINE_AMOUNT,LATITUDE,LONGITUDE
11-4-1500,N,0,41.80138862070607,-87.65155641717057
11-4-030B,N,0,41.91214605460912,-87.74183483205343
11-4-765(2)(a) Full Description: Construction site cleanliness.,NONSUIT,0,41.93776267610504,-87.66749636433659
11-4-1500,N,500,41.81770445950242,-87.60201910950205
7-28-080,NA,3000,41.90511265465048,-87.63467087017864
11-4-630,NA,3000,41.78731292500753,-87.63475408762031
11-4-800,NA,NA,41.70808461168997,-87.54341826835295
4-108-355 Full Description: Full Description: Filling Stations - semiannual surficial cleaning and recordkeeping requirement,NONSUIT,0,41.736212420227304,-87.62401244533265
7-28-080,N,0,41.82678927915715,-87.66204808157613
7-28-720,L,1000,41.90862529622725,-87.6422960208673
11-4-1500,N,0,41.703016417621534,-87.65721453438125
11-4-630,NA,NA,41.968370650498315,-87.70526125023652
11-4-240,N,0,41.917800079362095,-87.77557364423613
7-28-080,N,300,41.88925490315559,-87.70866424606437
11-4-1380,N,500,41.94852457422423,-87.6493761225899
7-28-080,NA,0,41.84190953351679,-87.66293162403466
11-5-023,L,NA,41.722619985023755,-87.55407800189569
"11-4-2190(a) Full Description: Sandblasting, grinding and chemical washing of buildings, facilities or other structures; permit and notification requirements; performance standards for lead paint abatement; and disposal of debris.",LIABPLEA,5000,41.96001995401928,-87.64690602761853
9-80-095,NA,NA,41.85119983657814,-87.61881948421137
7-28-450,L,2100,41.78840366547918,-87.67428501312403
9-80-095,L,250,41.89333773718407,-87.63124449621304
4-108-355 Full Description: Full Description: Filling Stations - semiannual surficial cleaning and recordkeeping requirement,NONSUIT,0,41.74945436360242,-87.71385407084254
7-28-080,N,100,42.00921773453001,-87.66678627058256
7-28-450,N,400,41.82429797731125,-87.71482733038174
11-4-1500 Full Description: Full Description: Treatment and disposal of solid or liquid waste,DEFAULT,2500,41.84645704734817,-87.68677799100372
11-4-760,LIABLE,2000,41.70942662614203,-87.54036372499694
11-4-765(2)(c) Full Description: Construction site cleanliness.,LIABPLEA,850,41.96313987434479,-87.68071521830346
13-32-125(2)(c) Full Description: Construction site cleanliness - fabric mesh,LIABPLEA,-200,41.943915275206656,-87.70392021565372
11/4/2190,L,2000,41.88018342596521,-87.6509622353087
11/4/2810,L,300,41.98356391497466,-87.65714629097484
7-28-080,L,300,41.88581281036445,-87.64226164010842
7-28-390,N,0,41.815071241733406,-87.74097899057384
11-4-1380,NA,NA,41.910364021765275,-87.67806272285702
11/4/2190,N,5000,41.94522026560232,-87.65801959566632
13-32-125(2)(b) Full Description: Full Description: Construction site cleanliness - chain link fence,NONSUIT,0,41.82607997048892,-87.68505454369927
11-4-770,L,100,41.916763802600904,-87.68352623048287
7-28-080,L,2300,41.70619538923224,-87.54148515638337
13-32-125(2)(b) Full Description: Full Description: Construction site cleanliness - chain link fence,NONSUIT,0,42.008598924439205,-87.69838951935908
7-28-080 Full Description: Nuisance in connection with business.,LIABPLEA,300,41.910132240414285,-87.6946003938662
11-4-1500,L,1500,41.90834584199752,-87.67851431900215
7-28-080,L,1300,41.881645390827835,-87.63220953838868
15-24-123,NA,NA,41.93200669267813,-87.69746847035519
11-4-660 Full Description: Full Description: Owner of process equipment must provide instructions on proper operation,LIABPLEA,1000,41.85277371517345,-87.62395241303037
11-5-021A,L,50,41.830838116220626,-87.61462488768332
13-32-125 (2B),L,1000,41.96955410489217,-87.6711853679274
"11-4-2190(g) Full Description: Sandblasting, grinding and chemical washing of buildings, facilities or other structures; permit and notification requirements; performance standards for lead paint abatement; and disposal of debris.",NONSUIT,0,42.00562039518715,-87.66282386163921
11-4-765(2)(b) Full Description: Construction site cleanliness.,LIABPLEA,750,41.93912150127259,-87.73718539387043
7-28-080,L,300,41.81636744666981,-87.62717815284466
NA,NA,500,41.91816480873289,-87.65686283213844
11-4-1585,L,5000,41.82047484942804,-87.60808048488917
1-20-020,N,800,41.81636744666981,-87.62717815284466
11-4-630,G,200,41.924496958804504,-87.64452162833538
11-4-1500,L,1214.9,41.70452751897714,-87.67687350661583
11-4-2520 Full Description: Permit - Required.,LIABPLEA,600,41.67538462666333,-87.57553071866162
7-28-080,N,200,41.890900209118094,-87.66419714774256
11-5-021,NA,NA,42.00796215344371,-87.66989060053747
13-32-125(2),N,100,41.99259138933211,-87.66238312609714
11-4-240,L,500,41.89580570312357,-87.69197881435757
"11-4-2180 Full Description: Full Description: Owner responsibilities for maintenance of asbestos containing material in facilities, buildings, or other structures",LIABPLEA,2000,41.88202980644916,-87.62925644446256
7-28-080 Full Description: Nuisance in connection with business.,NONSUIT,0,41.88512339320038,-87.72140285417227
11-4-630,NA,NA,41.902305686385304,-87.74224284617092
11-4-1905(4A),N,500,41.778682467172374,-87.58878288343818
11-4-765(2)(b) Full Description: Construction site cleanliness.,LIABPLEA,750,41.94581285151034,-87.705491037447
7-28-720,N,NA,41.84971345858983,-87.67301347502426
"11-4-1585 Full Description: Full Description: Person responsible for waste removal from any residence, business, lot, or unimproved parcel of real estate",LIABPLEA,750,41.83290016091651,-87.71706948343666
11-4-1500,N,350,41.982834711684255,-87.78235358558156
7-28-450,L,1000,41.93191406556496,-87.72590228977468
7-28-080,N,0,41.844952491722914,-87.66019222335466
7-28-720 Full Description: Accumulation of materials or junk.,LIABPLEA,300,41.76770810633356,-87.59303197051614
9-80-095,N,0,41.86638850070342,-87.63907116447099
13-32-125(2)(c) Full Description: Construction site cleanliness - fabric mesh,NONSUIT,NA,41.963856512781895,-87.71581675086959
7-28-390,L,0,41.815071241733406,-87.74097899057384
7-28-080,N,1000,41.86992493110463,-87.63336280809025
7-28-080,N,400,41.81714817392168,-87.6138733595106
4-108-355 Full Description: Full Description: Filling Stations - semiannual surficial cleaning and recordkeeping requirement,LIABPLEA,500,41.73639447257047,-87.6144439804899
7-28-080,L,100,41.816863888355286,-87.61026414566696
11-4-1500,G,250,41.862177132871565,-87.63011427629542
11-4-1500,L,NA,41.81415951266994,-87.65544053354971
7-28-750 Full Description: Full Description: Noncombustible screen fence required - duty of owner of open lot to maintain fence,DEFAULT,600,41.70807053657387,-87.55300593615476
11-4-630,NA,0,41.835165110376074,-87.71561244102922
13-32-125(2)(b) Full Description: Full Description: Construction site cleanliness - chain link fence,LIABPLEA,660,41.965685228206496,-87.76154516975694
4-108-350,L,NA,41.77290647172887,-87.61281383865085
15-24-1230,L,100,41.825508614403155,-87.63706012260604
7-28-780,NA,500,41.91011979138455,-87.7152743090376
13-32-125(2)(k) Full Description: Full Description: Construction site cleanliness - general contractor must take measures to prevent track-out,DEFAULT,1000,41.98515572574687,-87.6700092589944
15-24-1230,L,25,41.94846875658381,-87.65770620619979
4-160-020,NA,100,41.82343237000796,-87.64120788887341
11-4-630,NA,NA,41.83024610096387,-87.69250471585846
"11-4-1040 Full Description: Full Description: Prohibited wastes - no person shall discharge prohibited wastes into any sewer, watercourse, natural outlet or waters",LIABPLEA,200,41.976752313791025,-87.7284136216287
11-4-660 Full Description: Owner of process equipment must provide instructions on proper operation,DEFAULT,-5000,41.937076430717966,-87.69473118847435
11-4-1040,N,0,41.990873064481775,-87.6601457684744
7-28-440 Full Description: Full Description: Dumping on real estate without permit - violation,DEFAULT,2500,41.91646784732632,-87.7002865654292
11-4-660 Full Description: Full Description: Owner of process equipment must provide instructions on proper operation,NOTLIAB,0,41.73907360028472,-87.568096021791
7-28-080,N,200,41.9403740083124,-87.67852420637082
11-4-1500,L,4269.74,41.84070829657789,-87.65962930440365
11-4-1120,L,300,41.97534306050924,-87.67061601185326
"11-4-2190(a) Full Description: Sandblasting, grinding and chemical washing of buildings, facilities or other structures; permit and notification requirements; performance standards for lead paint abatement; and disposal of debris.",NA,NA,41.82369300063579,-87.63630720524883
7-28-720,L,2500,41.9395075999237,-87.69683577643976
13-32-125(2)(e) Full Description: Full Description: Construction site cleanliness - general contractor shall repair damage to fence and fabric,LIABPLEA,750,41.81696516335269,-87.64560151581205
7-28-450,L,2500,41.89490997361236,-87.76899312091416
11-4-760,LIABPLEA,-1000,41.71397949910766,-87.65351231310572
1-20-020,L,1679,41.89227496564688,-87.62009879454878
13-32-125 (2E),L,5700,41.880146878032456,-87.7255044126699
7-28-390,N,2000,41.815071241733406,-87.74097899057384
11-4-240,L,500,41.91482042670598,-87.77555966968384
11-4-1500,N,1000,41.819154835791345,-87.63692612679334
13-32-125(2)(b) Full Description: Full Description: Construction site cleanliness - chain link fence,LIABPLEA,500,41.83116480499198,-87.6486949857968
13-32-125(2)(b) Full Description: Full Description: Construction site cleanliness - chain link fence,LIABPLEA,500,41.93031850222662,-87.65848190422041
7-28-080,L,4500,41.85231875091901,-87.717599457402
7-28-080,NA,2300,41.871045670875745,-87.70806703665761
11-4-240,L,500,41.917800079362095,-87.77557364423613
11-4-1500 Full Description: Full Description: Treatment and disposal of solid or liquid waste,NONSUIT,0,41.89814376492781,-87.71106264743953
11-4-250 null,LIABPLEA,-1000,41.87628673894555,-87.72564019513891
11-5-023,NA,50,41.88537935708933,-87.65774940876952
13-32-125(2)(b) Full Description: Construction site cleanliness - chain link fence,LIABPLEA,-200,41.67501264702956,-87.63835281977552
7-28-720,L,100,41.91214605460912,-87.74183483205343
11-4-1380,NA,600,41.94340221841464,-87.64068543655958
11-4-1500,L,5000,41.88231683582112,-87.66356706707126
11-4-2170(E2),N,1500,41.6969988773786,-87.60593888565614
11-5-023,L,225,41.722619985023755,-87.55407800189569
7-28-390,N,0,41.815071241733406,-87.74097899057384
13-32-125(2)(b) Full Description: Full Description: Construction site cleanliness - chain link fence,NONSUIT,0,41.91924053231513,-87.68486323666563
11-4-770,L,200,41.923127028879726,-87.63913951152729
11-4-740,L,100,41.8704987468498,-87.66663838318213
"11-4-2190(a) Full Description: Sandblasting, grinding and chemical washing of buildings, facilities or other structures; permit and notification requirements; performance standards for lead paint abatement; and disposal of debris.",LIABPLEA,2000,41.93109698137639,-87.70856279367233
7-28-080,N,200,41.7994343050618,-87.6224395018407
7-28-080,N,0,41.66318457201734,-87.63291000832093
7-28-720,NA,150,41.88779317669433,-87.77098146147158
11-4-660,L,NA,41.76561881775355,-87.61540724803734
11-4-030B,L,1100,41.84850290525709,-87.66336148216482
11-4-1500 Full Description: Full Description: Treatment and disposal of solid or liquid waste,LIABPLEA,3500,41.830421123944014,-87.66325422213048
7-28-080,L,100,41.855169708276215,-87.71771656719748
7-28-080,L,400,41.82044591041784,-87.64223120938846
15-24-1230,L,NA,41.893485954695734,-87.72127914528569
11-4-630,L,300,41.95048622163321,-87.665467693538
11-4-630,NA,600,41.85666372541843,-87.62853409395893
7-28-080,L,500,41.982288009741126,-87.66357326795904
11-4-2190D1,NA,NA,42.01701683476573,-87.66773237301318
7-28-450A,N,500,41.82829459957575,-87.68749730344967
7-28-080,N,0,41.856564066649625,-87.63200369349457
11-4-660 Full Description: Owner of process equipment must provide instructions on proper operation,NONSUIT,NA,41.79490891202841,-87.6164717920103
7-28-080 Full Description: Nuisance in connection with business.,NONSUIT,0,41.98037315765761,-87.77794924914497
7-28-080,L,400,41.757732551538695,-87.66375455479708
11-4-630,NA,600,41.823071491190085,-87.68573597346679
7-28-080,N,0,41.79996047965724,-87.64059303565836
11/4/2140,N,0,41.74945436360242,-87.71385407084254
11-4-1500,NA,NA,41.9370337432929,-87.6832843538768
11-4-260,N,100,41.95973637833554,-87.7083480982049
11-4-240,L,0,41.917800079362095,-87.77557364423613
13-32-125 (A),L,1400,41.85194583251869,-87.68362271834756
11-4-630,NA,50,41.87090834612009,-87.68385397623553
11-4-670,NA,600,41.93974773380914,-87.67303408403617
11-4-240,NA,200,41.91414625801432,-87.75965309905341
11-4-1500,N,200,41.7851737313629,-87.77070367089811
11-4-1500,N,0,41.89450360815897,-87.71155323847404
11-4-1120,NA,NA,41.89278249768239,-87.69310997546316
7-28-060,L,1500,41.85842468730555,-87.67719324831282
11-4-1585,L,3500,41.754029930179414,-87.58888392210085
11-4-2170(b) Full Description: Full Description: Demolition and renovation safeguards to minimize airborne dust,LIABPLEA,2000,41.98884444339461,-87.65549560741945
13-32-125(2)(c) Full Description: Full Description: Construction site cleanliness - fabric mesh,LIABPLEA,500,41.92050529148144,-87.6545154877142
11-4-240,L,200,41.79069761218292,-87.68409909964798
11-4-240,L,200,41.84715109391371,-87.70526596142979
"11-4-620(a)(1) Full Description: Permitting of facilities, devices, or processes for control of air pollution.",LIABPLEA,250,41.88559507606018,-87.64302327951589
11/4/2180,L,2000,41.902305686385304,-87.74224284617092
11-4-630,G,200,41.83969909397564,-87.70504269895504
7-28-390,N,0,41.815071241733406,-87.74097899057384
7-28-080,L,1000,41.90284423273501,-87.69360313701685
7-28-390,NA,560,41.666185609596226,-87.55455189734323
"11-4-2190(a) Full Description: Sandblasting, grinding and chemical washing of buildings, facilities or other structures; permit and notification requirements; performance standards for lead paint abatement; and disposal of debris.",LIABPLEA,5000,41.946007453583086,-87.65414294451634
11-5-023,L,25,41.74356545095727,-87.64368965493803
11-4-030,NONSUIT,0,41.70265550015945,-87.5499071409203
"11-4-2190(g) Full Description: Sandblasting, grinding and chemical washing of buildings, facilities or other structures; permit and notification requirements; performance standards for lead paint abatement; and disposal of debris.",LIABPLEA,5000,41.946007453583086,-87.65414294451634
11-4-630,NA,100,41.85079730509763,-87.66341679465658
7-28-120,N,0,41.88231683582112,-87.66356706707126
11-4-740,G,1000,41.86006432356176,-87.6444572226781
4-108-350,N,200,41.77336021957957,-87.57634548865575
11-4-760,LIABPLEA,-1000,41.87646956053208,-87.65332115999061
7-28-460,L,300,41.81834848091062,-87.72146213702432
7-28-080,N,400,41.915202315621514,-87.67376632836003
13-32-125(2)(b) Full Description: Construction site cleanliness - chain link fence,LIABPLEA,-200,41.76168410040691,-87.63106166147347
11-4-1500 Full Description: Full Description: Treatment and disposal of solid or liquid waste,NA,NA,41.85880071974793,-87.63911994801212
7-28-500 Full Description: Removal of roofing refuse.,LIABPLEA,700,41.94203441570479,-87.65917954985295
11-4-630,NA,NA,41.86900577620106,-87.73934583790006
7-28-080,N,300,41.908169320052544,-87.64834802010354
11-4-765(2)(k) Full Description: Construction site cleanliness.,LIABPLEA,750,41.89260679968185,-87.66704339375927
"11-4-1585 Full Description: Full Description: Person responsible for waste removal from any residence, business, lot, or unimproved parcel of real estate",DEFAULT,1000,41.755331671805294,-87.62451282975158
11-4-460 Full Description: Certificate of operation shall be posted in a conspicuous place,LIABPLEA,-1000,41.88543705404831,-87.66443312840205
15-24-123,NA,10,41.86503611796287,-87.68547468312876
13-32-125 (2E),L,4000,41.88233985932603,-87.67678798796877
11-4-1500,NA,100,41.896586797090606,-87.64287234937562
11-4-1905(4A),N,300,41.86643957445111,-87.62149887985176
13-32-125(2)(b) Full Description: Full Description: Construction site cleanliness - chain link fence,DEFAULT,1000,41.94323678644273,-87.6855019490739
