LocationName,Measure,Data_Value,Geolocation
17031816300,Current Asthma,9.5,POINT (-87.8577095 41.9042501)
17031819801,Current Asthma,9.1,POINT (-87.8974038 41.8121922)
17031815200,COPD,5.2,POINT (-87.7840493 41.8383064)
17031750200,Current Asthma,11.3,POINT (-87.6714247 41.6956647)
17031801800,COPD,4.2,POINT (-87.7875818 42.1151825)
17031805109,COPD,5.8,POINT (-87.9760987 42.0550728)
17031821700,COPD,5.5,POINT (-87.7153549 41.7211743)
17031816200,COPD,5.4,POINT (-87.840829 41.9036197)
17031806501,COPD,5.3,POINT (-87.891065 42.0157961)
17031210602,Current Asthma,8.9,POINT (-87.712572 41.934163)
17031805600,COPD,3.8,POINT (-87.8309177 42.0025082)
17031802609,Current Asthma,8.9,POINT (-87.8996709 42.1053603)
17031802300,COPD,4.8,POINT (-87.8242139 42.0904797)
17031805110,Current Asthma,9.1,POINT (-87.9744666 42.0628235)
17031821402,Current Asthma,12.2,POINT (-87.6520323 41.6614309)
17031760803,Current Asthma,9.8,POINT (-87.8441356 41.9753408)
17031720300,COPD,4.1,POINT (-87.6771439 41.7139198)
17031820202,Current Asthma,9.9,POINT (-87.8507159 41.7778184)
17031801608,COPD,5.6,POINT (-87.8310901 42.1064279)
17031814500,COPD,5.1,POINT (-87.7745468 41.8302073)
17031770500,COPD,6.6,POINT (-87.9447433 42.0080063)
17031820902,Current Asthma,9.8,POINT (-87.7530181 41.7539907)
17031430300,COPD,7.4,POINT (-87.5893601 41.7697163)
17031720500,COPD,4.4,POINT (-87.6891011 41.7028353)
17031811302,Current Asthma,9.7,POINT (-87.8595375 41.9160827)
17031812302,COPD,4,POINT (-87.8015407 41.8967468)
17031820606,COPD,6.2,POINT (-87.8542947 41.7377492)
17031803603,COPD,3.9,POINT (-88.0953704 42.1203621)
17031730300,COPD,8.8,POINT (-87.6645667 41.7274693)
17031807900,Current Asthma,8.5,POINT (-87.7487798 42.0041886)
17031805108,COPD,4.1,POINT (-87.9665233 42.0438468)
17031804403,Current Asthma,9.6,POINT (-88.242414 42.0513685)
17031819100,Current Asthma,9.7,POINT (-87.8134835 41.8158454)
17031809300,Current Asthma,9.7,POINT (-87.6864657 42.0579521)
17031811702,Current Asthma,9.4,POINT (-87.9046009 41.9264468)
17031440102,Current Asthma,13.5,POINT (-87.6011636 41.7409356)
17031802402,Current Asthma,8.8,POINT (-87.9100992 42.1479523)
17031770201,Current Asthma,9.4,POINT (-88.0176952 41.9976219)
17031802605,COPD,5.1,POINT (-87.9129492 42.097126)
17031340500,COPD,8.5,POINT (-87.6329169 41.8345181)
17031801607,COPD,4.4,POINT (-87.8589238 42.089417)
17031805002,Current Asthma,9.4,POINT (-87.9507693 42.0423539)
17031750600,Current Asthma,12.8,POINT (-87.6520493 41.6886312)
17031805110,COPD,6.2,POINT (-87.9744666 42.0628235)
17031750100,COPD,6.2,POINT (-87.6520283 41.6958345)
17031821002,COPD,6.8,POINT (-87.7764294 41.7415272)
17031805901,COPD,6,POINT (-87.8707849 42.0348396)
17031282800,Current Asthma,9.3,POINT (-87.6849136 41.8702683)
17031271800,COPD,4.3,POINT (-87.6984897 41.8714964)
17031800100,Current Asthma,9,POINT (-87.7477294 42.1339745)
17031813000,COPD,3.5,POINT (-87.7806602 41.8763621)
17031805106,COPD,5.5,POINT (-87.9982952 42.0608181)
17031801000,Current Asthma,8.6,POINT (-87.7348644 42.0723092)
17031810200,Current Asthma,10.4,POINT (-87.6833402 42.0228223)
17031803902,COPD,6,POINT (-88.0152318 42.0829609)
17031822101,COPD,7.2,POINT (-87.7456175 41.7241572)
17031400300,Current Asthma,12.9,POINT (-87.6112728 41.789754)
17031660700,Current Asthma,12.6,POINT (-87.6810955 41.7738452)
17031804714,COPD,4.5,POINT (-88.0935439 42.0630032)
17031804709,Current Asthma,8.7,POINT (-88.087406 42.0374913)
17031808702,Current Asthma,10.6,POINT (-87.6718922 42.058204)
17031804808,COPD,5.7,POINT (-88.100025 42.0220152)
17031823400,Current Asthma,10.3,POINT (-87.6965048 41.6651703)
17031822200,COPD,7.8,POINT (-87.7590953 41.727213)
17031804715,COPD,6.3,POINT (-88.0977017 42.0450231)
17031823303,Current Asthma,10.6,POINT (-87.7279109 41.6777448)
17031730400,COPD,7.3,POINT (-87.6526479 41.7178408)
17031813301,Current Asthma,9.6,POINT (-87.7544156 41.8621602)
17031803902,Current Asthma,9.7,POINT (-88.0152318 42.0829609)
17031818100,Current Asthma,9.3,POINT (-87.8737524 41.8511914)
17031814900,COPD,5.1,POINT (-87.7897934 41.8533777)
17031801400,COPD,3.7,POINT (-87.7656006 42.0711418)
17031820800,COPD,6.5,POINT (-87.7735919 41.8072538)
17031822702,Current Asthma,10,POINT (-87.7305797 41.7056906)
17031822802,COPD,5.3,POINT (-87.7278727 41.6975608)
17031809401,Current Asthma,8.6,POINT (-87.6725221 42.0447842)
17031806300,Current Asthma,9.5,POINT (-87.9023799 42.0379179)
17031801800,Current Asthma,8.5,POINT (-87.7875818 42.1151825)
17031803013,COPD,5.1,POINT (-87.9718935 42.143092)
17031815702,Current Asthma,9.1,POINT (-87.8169399 41.8283595)
17031813500,COPD,4.7,POINT (-87.7757697 41.8581606)
17031816402,Current Asthma,9.9,POINT (-87.850982 41.8943837)
17031819802,COPD,4,POINT (-87.8949053 41.7972017)
17031750600,COPD,8.7,POINT (-87.6520493 41.6886312)
17031803901,Current Asthma,9.4,POINT (-88.0193821 42.0973527)
17031809000,Current Asthma,9,POINT (-87.718914 42.0597569)
17031801901,COPD,6.5,POINT (-87.8008408 42.094993)
17031814900,Current Asthma,9.8,POINT (-87.7897934 41.8533777)
17031822302,COPD,6,POINT (-87.7740754 41.7171622)
17031810600,COPD,5.6,POINT (-87.7961002 41.9642246)
17031260100,Current Asthma,13.5,POINT (-87.7233302 41.8843707)
17031820400,Current Asthma,9.6,POINT (-87.8125631 41.7821747)
17031804610,Current Asthma,9.3,POINT (-88.0510406 42.0240925)
17031803014,COPD,5.9,POINT (-87.9327845 42.1188515)
17031801901,Current Asthma,9,POINT (-87.8008408 42.094993)
17031800600,Current Asthma,9,POINT (-87.7143339 42.0887818)
17031803612,Current Asthma,9.8,POINT (-88.0087908 42.1498523)
17031821101,COPD,6.6,POINT (-87.7621853 41.7382829)
17031320400,Current Asthma,10,POINT (-87.6172556 41.875817)
17031730500,COPD,7.3,POINT (-87.6381377 41.7142653)
17031806400,Current Asthma,9.3,POINT (-87.881822 42.0288302)
17031804308,Current Asthma,9.4,POINT (-88.152699 42.0239204)
17031821500,COPD,9.4,POINT (-87.6360769 41.6505617)
17031802801,Current Asthma,9.1,POINT (-87.9568289 42.0826842)
17031821200,Current Asthma,11,POINT (-87.6722979 41.6683914)
17031808600,COPD,4,POINT (-87.7856085 42.0602335)
17031810900,COPD,5.8,POINT (-87.8100724 41.9165283)
17031670200,Current Asthma,12.4,POINT (-87.6620627 41.7904247)
17031802605,Current Asthma,8.6,POINT (-87.9129492 42.097126)
17031820400,COPD,6,POINT (-87.8125631 41.7821747)
17031817600,COPD,9.3,POINT (-87.8384434 41.8700996)
17031804506,Current Asthma,9.1,POINT (-88.1964874 42.0031424)
17031805112,COPD,5.8,POINT (-87.937699 42.0218595)
17031811800,Current Asthma,9,POINT (-87.9064379 41.9141121)
17031810301,COPD,5.2,POINT (-87.7016081 42.0253099)
17031730500,Current Asthma,12.5,POINT (-87.6381377 41.7142653)
17031822302,Current Asthma,9.8,POINT (-87.7740754 41.7171622)
17031823102,COPD,9.3,POINT (-87.7792908 41.6857372)
17031822802,Current Asthma,9.7,POINT (-87.7278727 41.6975608)
17031242200,COPD,1.9,POINT (-87.6747188 41.8995893)
17031804306,Current Asthma,9.3,POINT (-88.1740085 42.0219819)
17031813900,COPD,5.3,POINT (-87.768491 41.846501)
17031560300,COPD,5.7,POINT (-87.747987 41.8039075)
17031710700,Current Asthma,12.9,POINT (-87.656884 41.74711)
17031821001,COPD,8.5,POINT (-87.7913613 41.742172)
17031805001,Current Asthma,9.4,POINT (-87.9512516 42.0564377)
17031823304,COPD,7,POINT (-87.7027507 41.6814296)
17031440202,COPD,7.5,POINT (-87.609762 41.7409599)
17031813400,Current Asthma,9.2,POINT (-87.7666419 41.8609814)
17031807800,Current Asthma,8.5,POINT (-87.7637294 42.0151569)
17031829301,COPD,6.5,POINT (-87.663778 41.518378)
17031826600,Current Asthma,13.6,POINT (-87.6230152 41.6363517)
17031823801,COPD,6.9,POINT (-87.8774509 41.6976101)
17031827802,COPD,6.7,POINT (-87.5904264 41.6007043)
17031802610,Current Asthma,8.7,POINT (-87.8954887 42.0976999)
17031826500,Current Asthma,12.8,POINT (-87.6156118 41.6319154)
17031829200,COPD,8.4,POINT (-87.6483161 41.5092569)
17031802802,COPD,4.8,POINT (-87.9432469 42.071667)
17031801500,COPD,5.1,POINT (-87.8145971 42.1399021)
17031803005,COPD,4.5,POINT (-87.9920463 42.1322418)
17031820700,COPD,5.4,POINT (-87.7737005 41.8170254)
17031818600,Current Asthma,9.3,POINT (-87.8654967 41.840241)
17031730700,Current Asthma,12.6,POINT (-87.6500793 41.7030817)
17031809800,COPD,5.3,POINT (-87.685499 42.037529)
17031821900,COPD,5.3,POINT (-87.6969816 41.7122395)
17031814300,Current Asthma,9.5,POINT (-87.7582502 41.8342003)
17031811401,COPD,6.4,POINT (-87.8707053 41.9335763)
17031802200,Current Asthma,8.8,POINT (-87.7881169 42.0729443)
17031770400,Current Asthma,9.6,POINT (-87.9740263 42.0246767)
17031831500,Current Asthma,9.7,POINT (-87.7880067 41.927595)
17031825303,Current Asthma,10,POINT (-87.7858574 41.5816302)
17031829401,Current Asthma,12.3,POINT (-87.6597613 41.4969457)
17031824121,COPD,6.3,POINT (-87.8275417 41.5918128)
17031804606,COPD,4.9,POINT (-88.0480798 42.009136)
17031808002,Current Asthma,8.4,POINT (-87.7194386 42.0050636)
17031770800,Current Asthma,9.5,POINT (-87.8664226 41.9633197)
17031829302,Current Asthma,12.4,POINT (-87.6662785 41.5049432)
17031825501,COPD,7.9,POINT (-87.7170864 41.5784583)
17031817500,COPD,7.6,POINT (-87.8358233 41.880293)
17031803008,COPD,4.7,POINT (-87.9704677 42.1181133)
17031814500,Current Asthma,8.7,POINT (-87.7745468 41.8302073)
17031819700,Current Asthma,9.1,POINT (-87.8808243 41.8090439)
17031824113,COPD,5.3,POINT (-87.8996399 41.6223338)
17031805801,Current Asthma,9.4,POINT (-87.8631205 42.01838)
17031802002,Current Asthma,8.9,POINT (-87.8320839 42.0732542)
17031811200,COPD,6.6,POINT (-87.8453739 41.9222261)
17031801100,COPD,3.3,POINT (-87.7149697 42.0751828)
17031824702,COPD,6.4,POINT (-87.7084844 41.6219896)
17031814600,Current Asthma,9.1,POINT (-87.7850665 41.8616508)
17031808001,Current Asthma,8,POINT (-87.7354065 42.0070209)
17031812400,Current Asthma,9,POINT (-87.7911158 41.8957739)
17031804809,Current Asthma,9,POINT (-88.1012621 42.0110786)
17031817102,COPD,6.4,POINT (-87.8657806 41.8771915)
17031770602,COPD,6.2,POINT (-87.9074973 42.011911)
17031824800,Current Asthma,9.8,POINT (-87.6852637 41.6244575)
17031804102,COPD,4.6,POINT (-88.0754279 42.096721)
17031812801,COPD,4.9,POINT (-87.8024147 41.8831878)
17031813701,COPD,4,POINT (-87.7541951 41.8548833)
17031803800,COPD,4.8,POINT (-88.0354428 42.109026)
17031802505,COPD,4.9,POINT (-87.9126363 42.122275)
17031823602,Current Asthma,10.4,POINT (-87.7616774 41.6496157)
17031828802,COPD,7.2,POINT (-87.6427436 41.5321711)
17031823904,Current Asthma,9.6,POINT (-87.8045131 41.6578494)
17031824503,COPD,6.8,POINT (-87.7819886 41.636732)
17031829903,COPD,5.1,POINT (-87.7228061 41.5499963)
17031808600,Current Asthma,9,POINT (-87.7856085 42.0602335)
17031819801,COPD,3.4,POINT (-87.8974038 41.8121922)
17031813802,COPD,4.8,POINT (-87.7539886 41.8479746)
17031815900,Current Asthma,10.2,POINT (-87.8097247 41.8832373)
17031825400,COPD,6.3,POINT (-87.7775704 41.5652514)
17031830008,COPD,4,POINT (-87.7651372 41.4793012)
17031811401,Current Asthma,9.6,POINT (-87.8707053 41.9335763)
17031819300,Current Asthma,9.8,POINT (-87.8501198 41.8174473)
17031805600,Current Asthma,9.1,POINT (-87.8309177 42.0025082)
17031806700,COPD,4.9,POINT (-87.7228016 42.0528083)
17031803012,COPD,4.9,POINT (-87.995232 42.1432824)
17031804611,COPD,5.3,POINT (-88.0677831 42.0188278)
17031806801,COPD,6.4,POINT (-87.7395379 42.0563811)
17031810200,COPD,4.7,POINT (-87.6833402 42.0228223)
17031804805,COPD,5.1,POINT (-88.1290843 42.0200706)
17031826303,COPD,7.7,POINT (-87.5914506 41.6134138)
17031825302,Current Asthma,10.1,POINT (-87.7574059 41.5811669)
17031830600,Current Asthma,9.6,POINT (-87.6735738 42.001698)
17031800900,Current Asthma,8.2,POINT (-87.7527614 42.0735095)
17031828000,Current Asthma,10.6,POINT (-87.541792 41.5734205)
17031711000,Current Asthma,13.2,POINT (-87.6485811 41.7396436)
17031815701,COPD,4.7,POINT (-87.8110754 41.8367113)
17031730201,COPD,7,POINT (-87.6579016 41.7268625)
17031806102,COPD,5.4,POINT (-87.9024646 42.0479477)
17031822200,Current Asthma,10.1,POINT (-87.7590953 41.727213)
17031823806,COPD,6.7,POINT (-87.8044775 41.6871426)
17031831200,COPD,5,POINT (-87.73226 41.9153214)
17031828300,Current Asthma,10.7,POINT (-87.611745 41.5701733)
17031830300,Current Asthma,12.9,POINT (-87.6810647 41.4838564)
17031810900,Current Asthma,9.6,POINT (-87.8100724 41.9165283)
17031720200,Current Asthma,10.8,POINT (-87.6660545 41.7130417)
17031803611,Current Asthma,9.8,POINT (-88.018113 42.1481082)
17031740100,COPD,5.4,POINT (-87.6986083 41.6972859)
17031823101,Current Asthma,10.8,POINT (-87.7928456 41.6908498)
17031824509,Current Asthma,9.9,POINT (-87.771806 41.6187892)
17031836300,Current Asthma,11.1,POINT (-87.6017585 41.8015324)
17031770902,COPD,7.3,POINT (-87.8361806 41.9700602)
17031813801,Current Asthma,9,POINT (-87.7434594 41.8503452)
17031803017,COPD,5,POINT (-87.9982585 42.1191707)
17031818500,Current Asthma,9.3,POINT (-87.8984346 41.8407439)
17031824003,Current Asthma,9.7,POINT (-87.9857247 41.663601)
17031807400,COPD,5,POINT (-87.7398439 42.0281935)
17031804202,Current Asthma,8.6,POINT (-88.1308489 42.1014508)
17031804901,Current Asthma,9.4,POINT (-87.9322202 42.0594171)
17031830007,Current Asthma,12.2,POINT (-87.7228759 41.481612)
17031820604,COPD,9.1,POINT (-87.826879 41.749875)
17031802403,COPD,5.4,POINT (-87.9531258 42.1418701)
17031720200,COPD,4.8,POINT (-87.6660545 41.7130417)
17031832000,COPD,1.7,POINT (-87.6542982 41.9462941)
17031801100,Current Asthma,8.9,POINT (-87.7149697 42.0751828)
17031720700,COPD,4.9,POINT (-87.6651388 41.7031071)
17031804105,Current Asthma,9,POINT (-88.0965417 42.077721)
17031819200,Current Asthma,9.6,POINT (-87.8300332 41.811879)
17031831000,COPD,2.1,POINT (-87.6769966 41.9147981)
17031800200,Current Asthma,9,POINT (-87.7711018 42.1344071)
17031819000,Current Asthma,9.2,POINT (-87.8950412 41.8259449)
17031809100,COPD,5.3,POINT (-87.7043588 42.059352)
17031821402,COPD,5.9,POINT (-87.6520323 41.6614309)
17031817000,Current Asthma,11.4,POINT (-87.8725068 41.8873598)
17031842000,COPD,4.5,POINT (-87.6251702 41.83496)
17031801606,COPD,4.4,POINT (-87.8687084 42.1163254)
17031824105,Current Asthma,9.6,POINT (-87.8374922 41.6378233)
17031829301,Current Asthma,10.8,POINT (-87.663778 41.518378)
17031824114,Current Asthma,9.4,POINT (-87.8801208 41.6192003)
17031830400,COPD,8,POINT (-87.6918353 41.4749198)
17031824006,Current Asthma,9.4,POINT (-87.9495062 41.6523772)
17031810000,Current Asthma,9.4,POINT (-87.6693055 42.0247367)
17031821800,COPD,4.8,POINT (-87.7004232 41.7194986)
17031804711,COPD,4,POINT (-88.1397559 42.0353003)
17031824122,Current Asthma,9.7,POINT (-87.8178544 41.5799503)
17031831200,Current Asthma,9.2,POINT (-87.73226 41.9153214)
17031820901,COPD,6.7,POINT (-87.7745229 41.7628985)
17031817900,Current Asthma,11.8,POINT (-87.8449998 41.858776)
17031818700,COPD,4.8,POINT (-87.8461152 41.8335498)
17031770601,Current Asthma,9.3,POINT (-87.9087421 42.0291453)
17031810501,Current Asthma,9.7,POINT (-87.8259863 41.9602807)
17031815600,COPD,6.4,POINT (-87.8240397 41.8449684)
17031824004,COPD,7,POINT (-87.9477068 41.6833746)
17031824702,Current Asthma,10.3,POINT (-87.7084844 41.6219896)
17031830900,COPD,2.4,POINT (-87.6849065 41.9284245)
17031823604,COPD,6.4,POINT (-87.7884282 41.6578553)
17031804313,Current Asthma,8.9,POINT (-88.2401967 42.0625192)
17031829600,Current Asthma,10.8,POINT (-87.633043 41.473429)
17031826902,Current Asthma,13.2,POINT (-87.6640081 41.61487)
17031826000,COPD,8.4,POINT (-87.5324077 41.6239154)
17031805402,Current Asthma,9.1,POINT (-87.8113312 42.0297739)
17031809700,Current Asthma,10,POINT (-87.6999151 42.0374659)
17031804104,COPD,3.9,POINT (-88.109166 42.1047153)
17031816401,COPD,4.8,POINT (-87.8603346 41.8955765)
17031826202,COPD,7.8,POINT (-87.5363658 41.5931658)
17031830005,Current Asthma,10.9,POINT (-87.6916481 41.5219964)
17031824400,Current Asthma,10.5,POINT (-87.7262096 41.6399603)
17031831100,Current Asthma,9,POINT (-87.7174955 41.9428559)
17031825503,Current Asthma,11.9,POINT (-87.6820191 41.5707194)
17031828402,COPD,8,POINT (-87.6409799 41.5696515)
17031815300,COPD,4.6,POINT (-87.7953526 41.8393764)
17031828601,COPD,5.1,POINT (-87.6608609 41.5489586)
17031824105,COPD,5.4,POINT (-87.8374922 41.6378233)
17031804000,Current Asthma,9.7,POINT (-88.018075 42.072763)
17031807200,COPD,5.4,POINT (-87.7285103 42.0371751)
17031829000,Current Asthma,14.5,POINT (-87.6234952 41.5103261)
17031839000,COPD,2.7,POINT (-87.6313078 41.8714863)
17031839000,Current Asthma,9.2,POINT (-87.6313078 41.8714863)
17031804712,COPD,5.1,POINT (-88.1261143 42.0365788)
17031807800,COPD,4.6,POINT (-87.7637294 42.0151569)
17031805112,Current Asthma,8.6,POINT (-87.937699 42.0218595)
17031829600,COPD,8.5,POINT (-87.633043 41.473429)
17031827802,Current Asthma,12.1,POINT (-87.5904264 41.6007043)
17031827600,COPD,10.3,POINT (-87.6641411 41.5920457)
17031827400,Current Asthma,12.9,POINT (-87.6659521 41.6053741)
17031823702,Current Asthma,10.4,POINT (-87.8320932 41.7109982)
17031812301,COPD,3.5,POINT (-87.7984589 41.8891477)
17031826303,Current Asthma,12.8,POINT (-87.5914506 41.6134138)
17031830600,COPD,4.3,POINT (-87.6735738 42.001698)
17031815500,Current Asthma,9,POINT (-87.7877679 41.8251471)
17031813802,Current Asthma,8.7,POINT (-87.7539886 41.8479746)
17031807300,Current Asthma,8.7,POINT (-87.7549133 42.0337614)
17031804203,Current Asthma,8,POINT (-88.1581646 42.0988871)
17031827100,COPD,9.8,POINT (-87.6463602 41.6180623)
17031823102,Current Asthma,10.9,POINT (-87.7792908 41.6857372)
17031804714,Current Asthma,9.2,POINT (-88.0935439 42.0630032)
17031816402,COPD,7.8,POINT (-87.850982 41.8943837)
17031823002,COPD,6.9,POINT (-87.7694862 41.6960739)
17031836100,Current Asthma,13.8,POINT (-87.6186826 41.7998052)
17031823704,COPD,7.1,POINT (-87.8391701 41.7266564)
17031824123,Current Asthma,10.2,POINT (-87.7989125 41.5898448)
17031823805,COPD,6.2,POINT (-87.8243549 41.6873618)
17031823500,Current Asthma,9.8,POINT (-87.6831791 41.6656032)
17031830100,Current Asthma,11.8,POINT (-87.6877677 41.5023717)
17031829902,COPD,5.2,POINT (-87.7276252 41.5395133)
17031829402,COPD,8.3,POINT (-87.6626555 41.4825496)
17031801701,COPD,3.5,POINT (-87.8429419 42.1264867)
17031804513,COPD,4,POINT (-88.2251086 42.0084595)
17031820300,COPD,6.6,POINT (-87.8068826 41.7923913)
17031804512,COPD,3.9,POINT (-88.2211419 42.0200467)
17031804000,COPD,6.4,POINT (-88.018075 42.072763)
17031807200,Current Asthma,9.1,POINT (-87.7285103 42.0371751)
17031831800,COPD,5,POINT (-87.7164874 41.9782238)
17031831500,COPD,5.3,POINT (-87.7880067 41.927595)
17031830201,Current Asthma,12.6,POINT (-87.7086238 41.4834318)
17031803702,COPD,4.6,POINT (-88.054146 42.1056862)
17031822301,Current Asthma,10,POINT (-87.7712608 41.7298543)
17031812500,Current Asthma,10.4,POINT (-87.7806992 41.8913783)
17031830201,COPD,6.6,POINT (-87.7086238 41.4834318)
17031801500,Current Asthma,8.9,POINT (-87.8145971 42.1399021)
17031815800,Current Asthma,9.6,POINT (-87.8366826 41.8315845)
17031838200,Current Asthma,8,POINT (-87.675126 41.8704149)
17031826000,Current Asthma,12.1,POINT (-87.5324077 41.6239154)
17031828100,COPD,8,POINT (-87.5356299 41.5634411)
17031804403,COPD,6,POINT (-88.242414 42.0513685)
17031806600,Current Asthma,9.2,POINT (-87.8730733 42.0034176)
17031800300,COPD,3.6,POINT (-87.7574932 42.1125387)
17031805502,Current Asthma,9,POINT (-87.8239849 42.0171513)
17031817300,COPD,5,POINT (-87.8478481 41.8840812)
17031804706,Current Asthma,9.1,POINT (-88.1067312 42.0550449)
17031805106,Current Asthma,9.1,POINT (-87.9982952 42.0608181)
17031818100,COPD,4.7,POINT (-87.8737524 41.8511914)
17031801608,Current Asthma,8.2,POINT (-87.8310901 42.1064279)
17031750200,COPD,6.2,POINT (-87.6714247 41.6956647)
17031821800,Current Asthma,10.1,POINT (-87.7004232 41.7194986)
17031811200,Current Asthma,9.9,POINT (-87.8453739 41.9222261)
17031816600,COPD,5.8,POINT (-87.8808408 41.9032163)
17031805107,COPD,4.7,POINT (-87.9805229 42.0414143)
17031800900,COPD,4,POINT (-87.7527614 42.0735095)
17031837400,COPD,7.2,POINT (-87.6938013 41.8759745)
17031823801,Current Asthma,9.4,POINT (-87.8774509 41.6976101)
17031828505,COPD,6,POINT (-87.5604695 41.5444212)
17031831700,COPD,6,POINT (-87.7452546 41.9526537)
17031830004,Current Asthma,11.7,POINT (-87.7286213 41.5153161)
17031806004,COPD,6.8,POINT (-87.8358213 42.0472521)
17031805201,Current Asthma,8.8,POINT (-87.8307449 42.0608624)
17031828701,Current Asthma,12.2,POINT (-87.6252653 41.5431384)
17031824503,Current Asthma,10,POINT (-87.7819886 41.636732)
17031825000,COPD,5.4,POINT (-87.7394453 41.6022645)
17031801607,Current Asthma,8.2,POINT (-87.8589238 42.089417)
17031805701,COPD,4.4,POINT (-87.8510299 42.0029705)
17031770601,COPD,6.7,POINT (-87.9087421 42.0291453)
17031832900,COPD,4,POINT (-87.6619349 41.8741751)
17031843000,Current Asthma,14.2,POINT (-87.7227489 41.8679365)
17031828300,COPD,6.3,POINT (-87.611745 41.5701733)
17031802003,Current Asthma,8.5,POINT (-87.8456411 42.0795988)
17031803702,Current Asthma,9,POINT (-88.054146 42.1056862)
17031740300,Current Asthma,9.6,POINT (-87.7107233 41.6950694)
17031820603,Current Asthma,10.4,POINT (-87.8434104 41.7530761)
17031812100,Current Asthma,10,POINT (-87.7798547 41.9025047)
17031826201,COPD,10,POINT (-87.564212 41.6048907)
17031824124,COPD,6,POINT (-87.8451712 41.5957287)
17031822900,Current Asthma,10,POINT (-87.7947697 41.7276936)
17031804505,COPD,5,POINT (-88.1751552 41.9936149)
17031812600,COPD,3.8,POINT (-87.7796661 41.8835487)
17031806700,Current Asthma,9.2,POINT (-87.7228016 42.0528083)
17031803200,COPD,6.3,POINT (-87.9976755 42.0988438)
17031802004,Current Asthma,9,POINT (-87.8537258 42.0693032)
17031828508,COPD,9.9,POINT (-87.5437438 41.5213439)
17031830008,Current Asthma,11.4,POINT (-87.7651372 41.4793012)
17031825900,Current Asthma,12.6,POINT (-87.5423651 41.621696)
17031750400,COPD,4.8,POINT (-87.685071 41.6856566)
17031818401,COPD,6.3,POINT (-87.9031251 41.8614167)
17031809600,Current Asthma,10.1,POINT (-87.6999044 42.0447451)
17031808500,Current Asthma,8.6,POINT (-87.7735988 42.0472355)
17031802200,COPD,3.7,POINT (-87.7881169 42.0729443)
17031804510,Current Asthma,8.9,POINT (-88.1525557 42.0000406)
17031817700,COPD,6.7,POINT (-87.8517415 41.87175)
17031825303,COPD,6,POINT (-87.7858574 41.5816302)
17031827100,Current Asthma,12.7,POINT (-87.6463602 41.6180623)
17031823603,COPD,6.1,POINT (-87.7105022 41.6499736)
17031841100,Current Asthma,7.6,POINT (-87.6356612 41.8516438)
17031827000,Current Asthma,12.8,POINT (-87.6451102 41.6263396)
17031822801,Current Asthma,9.5,POINT (-87.7382048 41.6954003)
17031820101,COPD,5.6,POINT (-87.9034274 41.7761897)
17031825302,COPD,5.3,POINT (-87.7574059 41.5811669)
17031828503,COPD,8.8,POINT (-87.5689506 41.5027587)
17031804510,COPD,4.6,POINT (-88.1525557 42.0000406)
17031814300,COPD,6.5,POINT (-87.7582502 41.8342003)
17031811800,COPD,6.2,POINT (-87.9064379 41.9141121)
17031811100,Current Asthma,10,POINT (-87.8344152 41.9270773)
17031826901,Current Asthma,13.7,POINT (-87.6644797 41.6210473)
17031823903,Current Asthma,9.6,POINT (-87.8180974 41.6612104)
17031823703,COPD,7.2,POINT (-87.808253 41.7188043)
17031830202,COPD,7.3,POINT (-87.6925217 41.491997)
17031824106,COPD,6.7,POINT (-87.8230168 41.6183582)
17031825504,COPD,7.4,POINT (-87.7040282 41.5644165)
17031841300,COPD,3.9,POINT (-87.6842025 41.8439774)
17031711300,COPD,8.8,POINT (-87.6672855 41.7335044)
17031823002,Current Asthma,10.4,POINT (-87.7694862 41.6960739)
17031822601,Current Asthma,9.9,POINT (-87.7538136 41.7089633)
17031824129,COPD,5.7,POINT (-87.8758128 41.5896844)
17031801200,COPD,4,POINT (-87.68483 42.0788722)
17031818000,COPD,6.5,POINT (-87.8584391 41.8543592)
17031750100,Current Asthma,12.1,POINT (-87.6520283 41.6958345)
17031803701,Current Asthma,9.4,POINT (-88.0525589 42.1190705)
17031740100,Current Asthma,9.8,POINT (-87.6986083 41.6972859)
17031805802,Current Asthma,9.2,POINT (-87.8473873 42.0152617)
17031802002,COPD,4.5,POINT (-87.8320839 42.0732542)
17031720600,Current Asthma,9.7,POINT (-87.677207 41.7027764)
17031802504,Current Asthma,9.1,POINT (-87.9370604 42.1343263)
17031813301,COPD,6.4,POINT (-87.7544156 41.8621602)
17031810702,Current Asthma,9.6,POINT (-87.8159951 41.9252753)
17031804805,Current Asthma,9.2,POINT (-88.1290843 42.0200706)
17031720600,COPD,4.4,POINT (-87.677207 41.7027764)
17031804505,Current Asthma,9.7,POINT (-88.1751552 41.9936149)
17031830400,Current Asthma,12.1,POINT (-87.6918353 41.4749198)
17031828202,Current Asthma,11.8,POINT (-87.565853 41.5610697)
17031825801,COPD,10.2,POINT (-87.572985 41.6347618)
17031829302,COPD,9.1,POINT (-87.6662785 41.5049432)
17031842200,Current Asthma,9.4,POINT (-87.6492199 41.9047279)
17031828504,COPD,9.7,POINT (-87.5506588 41.4811153)
17031804803,COPD,5,POINT (-88.0888747 41.9998125)
17031819900,Current Asthma,9,POINT (-87.9071573 41.8041801)
17031811702,COPD,6.3,POINT (-87.9046009 41.9264468)
17031803613,Current Asthma,9.1,POINT (-88.0135006 42.1403097)
