COMPLAINT_TYPE,RESOLUTION,LATITUDE,LONGITUDE
Construction and Demolition,Alleged violation not found,41.89880980457,-87.67698781655
Asbestos Work Order,NA,41.98065069702,-87.66472618764
Noise Complaint,Alleged violation unfounded,41.76579540461,-87.61648717327
Illegal Dumping Work Order,Refer to StreetsSanitation,41.75260479366,-87.58457863705
Air Pollution Work Order,Alleged violation not found,41.92273356158,-87.69570189406
Air Pollution Work Order,Resolved,41.92056646964,-87.70540572557
Air Pollution Work Order,Alleged violation not found,41.96827026722,-87.69638315249
Asbestos Work Order,Complaint Valid,41.80323072168,-87.72359598122
Air Pollution Work Order,Alleged violation not found,41.75990050083,-87.60190174164
Air Pollution Work Order,NA,41.90406610016,-87.62780970548
Construction and Demolition,Alleged violation founded,41.89409696897,-87.67024351959
Construction and Demolition,Resolved,41.92253808534,-87.66589600843
Air Pollution Work Order,Alleged violation not found,41.88142460173,-87.67658458679
Air Pollution Work Order,Alleged violation not found,41.96320142756,-87.66521035087
Illegal Dumping Work Order,Alleged violation not found,41.81093360246,-87.63841523096
Asbestos Work Order,Resolved,41.73886352136,-87.72991926668
Noise Complaint,Resolved,41.73640558355,-87.613675754050007
Air Pollution Work Order,Resolved,41.90629354866,-87.62645967895
Noise Complaint,Resolved,41.78514709078,-87.63837998694
Air Pollution Work Order,Resolved,41.92056646964,-87.70540572557
Construction and Demolition,Resolved,41.9226055156,-87.66599016975
Air Pollution Work Order,Resolved,41.88556022319,-87.69655459631
Toxics Hazardous Materials Work Order,NA,41.97417985909,-87.73949323816
Air Pollution Work Order,Alleged violation unfounded,41.70284845865,-87.53643114866
Air Pollution Work Order,NA,41.95314973737,-87.77751748773
Air Pollution Work Order,Alleged violation unfounded,41.71572684575,-87.61655718076
Construction and Demolition,Resolved,41.91780007936,-87.77557364424
Air Pollution Work Order,NA,41.92653509679,-87.67983428514
Noise Complaint,Alleged violation not found,41.92177997442,-87.64366314189
Construction and Demolition,Resolved,41.91780007936,-87.77557364424
Construction and Demolition,Complaint Valid,41.91041623308,-87.69923477875
Construction and Demolition,Resolved,41.92253808534,-87.66589600843
Air Pollution Work Order,Alleged violation not found,41.82184353546,-87.70216401104
Air Pollution Work Order,Alleged violation unfounded,41.80670300649,-87.70460979463
Air Pollution Work Order,Complaint Valid,41.97974794153,-87.68153894866
Air Pollution Work Order,Complaint Valid,41.82703657743,-87.66649982377
Air Pollution Work Order,Referred to another agency,41.95970219897,-87.74735213895
Air Pollution Work Order,Alleged violation not found,41.84835576755,-87.73212847396
Noise Complaint,Alleged violation not found,41.84732355726,-87.7049768375
Air Pollution Work Order,Complaint Valid,41.8225059728,-87.70303052673
Air Pollution Work Order,Complaint Valid,41.7133232188,-87.55989405264
Air Pollution Work Order,Alleged violation not found,41.84835576755,-87.73212847396
Air Pollution Work Order,Refer to Building Dept,41.93765359664,-87.76509332344
Noise Complaint,Alleged violation not found,41.8817484857,-87.65593677478
Asbestos Work Order,NA,41.93141817887,-87.64207063321
Air Pollution Work Order,Alleged violation unfounded,41.71959527008,-87.63118453146
Air Pollution Work Order,NA,41.80178448119,-87.59492984716
Other,NA,41.9257570114,-87.67856436799
Noise Complaint,NA,41.93244441238,-87.64262192398
Air Pollution Work Order,Complaint Valid,41.71324291275,-87.55803846898
Toxics Hazardous Materials Work Order,NA,41.9242664803,-87.67545369916
Recycling Work Order,NA,42.00158136771,-87.67259947972
Construction and Demolition,Resolved,41.89261317385,-87.66114459722
Air Pollution Work Order,Resolved,41.93246247914,-87.65885429057
Air Pollution Work Order,Resolved,41.92480228335,-87.675461675
Toxics Hazardous Materials Work Order,NA,41.92353827303,-87.67536963137
Asbestos Work Order,NA,41.92570655304,-87.67831258652
Noise Complaint,Resolved,41.80131388397,-87.59033467143
Noise Complaint,NA,41.93107165397,-87.64186757665
Air Pollution Work Order,NA,41.89473820774,-87.64163163911
Air Pollution Work Order,Refer to Zoning,41.92475357398,-87.67546094992
Air Pollution Work Order,NA,41.9258211379,-87.67875860825
Air Pollution Work Order,Complaint Valid,41.71346244483,-87.55804031257
Air Pollution Work Order,NA,41.92569797998,-87.67810202979
Construction and Demolition,Alleged violation unfounded,41.69191878341,-87.52588890177
Air Pollution Work Order,Resolved,41.89645897804,-87.6555258183
Toxics Hazardous Materials Work Order,NA,41.9258211379,-87.67875860825
Toxics Hazardous Materials Work Order,Alleged violation founded,41.92572687055,-87.67843954111
Air Pollution Work Order,NA,41.83421841647,-87.65847543651
Noise Complaint,Alleged violation not found,41.92909460195,-87.67215776263
Asbestos Work Order,Resolved,41.72586451653,-87.60121989171
Noise Complaint,Resolved,41.90958868756,-87.6345137757
Noise Complaint,NA,41.93244441238,-87.64262192398
Air Pollution Work Order,Alleged violation not found,41.68661150923,-87.6995681296
Noise Complaint,Alleged violation not found,41.8410721736,-87.63889876803
Illegal Dumping Work Order,Resolved,41.72586451653,-87.60121989171
Noise Complaint,Resolved,41.9208084786,-87.63742463184
Noise Complaint,NA,41.93206231828,-87.6424488005
Noise Complaint,Alleged violation not found,41.93921834829,-87.64209289479
Noise Complaint,NA,41.93664093119,-87.63958285986
Construction and Demolition,Resolved,41.91780007936,-87.77557364424
Air Pollution Work Order,Resolved,41.88414432379,-87.75505636778
Construction and Demolition,Complaint Valid,41.89409968467,-87.6700913643
Noise Complaint,Alleged violation not found,41.94337824392,-87.71767123099
Noise Complaint,Resolved,41.89409968467,-87.6700913643
Noise Complaint,NA,41.93141817887,-87.64207063321
Air Pollution Work Order,Alleged violation not found,41.78799338258,-87.71488015651
Air Pollution Work Order,Complaint Invalid,41.79456432387,-87.697632666
Air Pollution Work Order,Alleged violation not found,41.75923902504,-87.67353683218
Air Pollution Work Order,Complaint Valid,41.79880460654,-87.71090322224
Noise Complaint,NA,41.93141817887,-87.64207063321
Noise Complaint,NA,41.93244441238,-87.64262192398
Air Pollution Work Order,Alleged violation not found,41.88993218375,-87.70895137348
Air Pollution Work Order,NA,41.93151719987,-87.64212877452
Air Pollution Work Order,NA,41.93151719987,-87.64212877452
Air Pollution Work Order,Complaint Valid,41.78645099105,-87.69765498006
Noise Complaint,NA,41.93244441238,-87.64262192398
Air Pollution Work Order,NA,41.93171524177,-87.64224505768
Air Pollution Work Order,NA,41.93151719987,-87.64212877452
Air Pollution Work Order,NA,41.93244441238,-87.64262192398
Noise Complaint,Complaint Invalid,41.79958880126,-87.59452309727
Air Pollution Work Order,Alleged violation not found,41.79768411002,-87.70260124031
Air Pollution Work Order,NA,41.93107165397,-87.64186757665
Air Pollution Work Order,Alleged violation not found,41.77600510576,-87.72864672001
Noise Complaint,Resolved,41.88959104593,-87.61747639366
Construction and Demolition,Resolved,41.91219344116,-87.7069542607
Noise Complaint,NA,41.89103918039,-87.6588705192
Air Pollution Work Order,Complaint Invalid,41.79856009061,-87.71580947723
Construction and Demolition,Complaint Valid,41.8873065384,-87.71428829965
Air Pollution Work Order,Alleged violation not found,41.99441580665,-87.80668141111
Air Pollution Work Order,Complaint Valid,41.81149358266,-87.72112295091
Noise Complaint,Resolved,41.86684977727,-87.65898062749
Air Pollution Work Order,Complaint Valid,41.811430937910004,-87.75167284583
Noise Complaint,Alleged violation not found,41.96427648098,-87.68082222858
Toxics Hazardous Materials Work Order,Referred to another agency,41.89595219953,-87.68107004579
Noise Complaint,Resolved,41.88846561757,-87.61432037899
Air Pollution Work Order,Alleged violation not found,41.79759058185,-87.71607398031
Construction and Demolition,Resolved,41.92879375909,-87.69737828316
Noise Complaint,Alleged violation not found,41.90932150374,-87.66628905143
Construction and Demolition,Resolved,41.96409971079,-87.74407714605
Construction and Demolition,Resolved,41.89326274179,-87.67839276152
Noise Complaint,Alleged violation not found,41.97257178768,-87.66806681542
Air Pollution Work Order,Resolved,41.92222207857,-87.6463734836
Air Pollution Work Order,Alleged violation not found,41.93493656499,-87.67589889607
Illegal Dumping Work Order,Complaint Valid,41.98477951951,-87.76845056711
Air Pollution Work Order,Complaint Valid,41.80734917234,-87.73076761537
Noise Complaint,NA,41.92042651834,-87.77549900215
Air Pollution Work Order,Alleged violation not found,41.79464286038,-87.69641505278
Toxics Hazardous Materials Work Order,Alleged violation not found,41.9011815158,-87.76697873011
Air Pollution Work Order,Alleged violation founded,41.88759757603,-87.73219959067
Air Pollution Work Order,Resolved,41.88310047925,-87.63014722927
Air Pollution Work Order,Alleged violation not found,41.79528616273,-87.70051452624
Noise Complaint,Complaint Valid,41.89951916882,-87.68506829551
Illegal Dumping Work Order,NA,41.66678729577,-87.55238180077
Noise Complaint,Complaint Valid,41.91865147743,-87.67263901429
Illegal Dumping Work Order,Alleged violation not found,41.93273439893,-87.65456516104
Air Pollution Work Order,Resolved,41.82388752432,-87.67496079658
Air Pollution Work Order,NA,41.9626268404,-87.75009847681
Noise Complaint,Resolved,41.8976400974,-87.62754979214
Noise Complaint,Alleged violation not found,41.94127767171,-87.81484737925
Noise Complaint,Complaint Valid,41.90865641035,-87.6498433391
Construction and Demolition,Resolved,41.91780007936,-87.77557364424
Air Pollution Work Order,Resolved,41.82377601428,-87.6749576746
Air Pollution Work Order,Alleged violation founded,41.71476501683,-87.59210706238
Air Pollution Work Order,Alleged violation not found,41.71225966575,-87.55987902114
Illegal Dumping Work Order,NA,41.86091333704,-87.72365190864
Air Pollution Work Order,NA,41.85415887032,-87.63843762598
Illegal Dumping Work Order,Alleged violation not found,41.89455496411,-87.67227285354
Air Pollution Work Order,Alleged violation not found,41.82680433536,-87.67777105463
Construction and Demolition,Resolved,41.91780007936,-87.77557364424
Noise Complaint,Resolved,41.8976400974,-87.62754979214
Air Pollution Work Order,Alleged violation not found,41.82297276573,-87.67702220738
Air Pollution Work Order,Resolved,41.82487140645,-87.6716060396
Construction and Demolition,Resolved,41.91780007936,-87.77557364424
Asbestos Work Order,NA,41.9416629496,-87.67020884922
Air Pollution Work Order,Alleged violation not found,41.82693065488,-87.66649668218
Air Pollution Work Order,Alleged violation not found,41.82662337641,-87.67258678508
Construction and Demolition,Refer to Dept of Health,41.91780007936,-87.77557364424
Air Pollution Work Order,Alleged violation not found,41.71324291275,-87.55803846898
Construction and Demolition,Resolved,41.91780007936,-87.77557364424
Toxics Hazardous Materials Work Order,Resolved,41.76018518894,-87.61286032744
Air Pollution Work Order,Alleged violation not found,41.82295454378,-87.6786496898
Air Pollution Work Order,NA,41.82945125289,-87.66538869637
Noise Complaint,Alleged violation not found,41.96856644502,-87.66597505268
Air Pollution Work Order,Alleged violation founded,41.93368697758,-87.67801893417
Air Pollution Work Order,Alleged violation not found,41.82297276573,-87.67702220738
Air Pollution Work Order,Alleged violation not found,41.82693065488,-87.66649668218
Air Pollution Work Order,Alleged violation not found,41.82297276573,-87.67702220738
Construction and Demolition,Resolved,41.91780007936,-87.77557364424
Noise Complaint,Alleged violation not found,41.83144583631,-87.61947942475
Illegal Dumping Work Order,NA,41.89358838121,-87.75692348023
Noise Complaint,Alleged violation not found,41.9451597671,-87.65504218631
Air Pollution Work Order,Alleged violation not found,41.82520794025,-87.67254302504
Construction and Demolition,Resolved,41.91780007936,-87.77557364424
Air Pollution Work Order,Resolved,41.67551884352,-87.63114500808
Construction and Demolition,Alleged violation not found,41.88691317256,-87.72237144004
Air Pollution Work Order,Alleged violation not found,41.78082169871,-87.70876871051
Construction and Demolition,Alleged violation founded,41.919692659,-87.68762594026
Recycling Work Order,Refer to Dept of Health,41.91780007936,-87.77557364424
Recycling Work Order,Refer to Dept of Health,41.91780007936,-87.77557364424
Air Pollution Work Order,Alleged violation unfounded,41.82480772653,-87.67254487081
Air Pollution Work Order,Alleged violation unfounded,41.82297276573,-87.67702220738
Noise Complaint,Resolved,41.90073267883,-87.71541663781
Air Pollution Work Order,Alleged violation unfounded,41.71364472368,-87.54559067481
Asbestos Work Order,Resolved,41.99320411872,-87.6795127623
Illegal Dumping Work Order,Alleged violation unfounded,41.73596257881,-87.71672683299
Air Pollution Work Order,Complaint Valid,41.71324291275,-87.55803846898
Air Pollution Work Order,Resolved,41.71807813305,-87.61540391
Construction and Demolition,Alleged violation founded,41.80313621049,-87.61503547539
Air Pollution Work Order,Alleged violation founded,41.71476501683,-87.59210706238
Air Pollution Work Order,Complaint Valid,41.71324291275,-87.55803846898
Noise Complaint,Alleged violation not found,41.87402430824,-87.68452364743
Construction and Demolition,Resolved,41.93859439624,-87.65877701804
Air Pollution Work Order,Complaint Invalid,41.98701680785,-87.78984281107
Noise Complaint,Alleged violation founded,41.90320832924,-87.68262241053
Construction and Demolition,Resolved,41.89903451375,-87.71413913912
Noise Complaint,NA,41.91414304725,-87.68481653551
Construction and Demolition,Complaint Valid,41.8927335357,-87.71120650716
Construction and Demolition,Resolved,41.89903451375,-87.71413913912
Air Pollution Work Order,Resolved,41.87012157304,-87.74503719531
Construction and Demolition,Resolved,41.89409696897,-87.67024351959
Asbestos Work Order,Resolved,41.92456703108,-87.72928466672
Construction and Demolition,Complaint Valid,41.87692174687,-87.68754361597
Air Pollution Work Order,NA,41.9716028557,-87.69748773671
